state_name,Hour_Of_Day,Day_Of_Week,Month,Trafficway_Type,Intersection,Light_Condition,Atmospheric_conditions,num_fatalities
California,3PM,Sunday,October,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
California,11PM,Monday,December,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
California,2AM,Saturday,July,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Cloudy,1
California,9AM,Wednesday,February,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
California,12AM,Tuesday,July,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,2
California,12PM,Tuesday,November,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,2
California,11AM,Saturday,March,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,4PM,Monday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,10PM,Friday,July,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,2
California,1AM,Sunday,August,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,2
California,4AM,Saturday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,5PM,Saturday,May,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
California,3AM,Friday,May,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,1AM,Monday,November,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
California,10PM,Saturday,November,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
California,10PM,Saturday,April,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
California,3PM,Thursday,February,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
California,6AM,Saturday,November,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Rain,1
California,3AM,Wednesday,September,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Cloudy,1
California,1AM,Thursday,November,Interstate,Not an Intersection,Dark – Lighted,Clear,1
California,8PM,Tuesday,November,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,10PM,Tuesday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,2AM,Saturday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,1AM,Saturday,October,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,2
California,9PM,Saturday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,8PM,Sunday,June,Principal Arterial – Other Freeways and Expressways,Four-Way Intersection,Dark – Lighted,Clear,1
California,2AM,Sunday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,12AM,Friday,July,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
California,4PM,Tuesday,September,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
California,1PM,Friday,September,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
California,9PM,Saturday,August,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,11PM,Wednesday,November,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
California,3PM,Friday,May,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
California,6PM,Thursday,November,Principal Arterial – Other,T-Intersection,Dark – Not Lighted,Clear,1
California,2PM,Sunday,July,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
California,6PM,Monday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
California,11AM,Thursday,March,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
California,2AM,Sunday,December,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
California,3PM,Sunday,April,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
California,11AM,Thursday,December,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
California,11AM,Thursday,April,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,2
California,3AM,Saturday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Rain,1
California,12PM,Thursday,December,Interstate,Not an Intersection,Daylight,Rain,1
California,1AM,Sunday,October,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Cloudy,1
California,9AM,Thursday,August,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
California,7AM,Saturday,March,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
California,9PM,Sunday,December,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
California,8PM,Sunday,August,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
California,12AM,Tuesday,June,Interstate,Not an Intersection,Dark – Lighted,Clear,1
California,6PM,Friday,June,Principal Arterial – Other Freeways and Expressways,T-Intersection,Daylight,Clear,1
California,1PM,Monday,February,Principal Arterial – Other Freeways and Expressways,Four-Way Intersection,Daylight,Clear,1
California,3AM,Tuesday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,1AM,Friday,August,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,3PM,Monday,July,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,8PM,Friday,September,Principal Arterial – Other Freeways and Expressways,Four-Way Intersection,Dark – Lighted,Clear,1
California,4AM,Tuesday,June,Principal Arterial – Other Freeways and Expressways,Four-Way Intersection,Dark – Lighted,Clear,1
California,1PM,Wednesday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,11PM,Friday,September,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,7AM,Wednesday,September,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,5AM,Thursday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dawn,Clear,1
California,1AM,Thursday,February,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,8PM,Friday,July,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dusk,Clear,1
California,4AM,Saturday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,6PM,Friday,March,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,12PM,Thursday,March,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,5AM,Monday,December,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dawn,Clear,1
California,4PM,Friday,February,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,6PM,Thursday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,2
California,3PM,Wednesday,December,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,5PM,Tuesday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,3AM,Saturday,December,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Cloudy,1
California,2AM,Thursday,September,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,5PM,Sunday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,4PM,Sunday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,1AM,Wednesday,August,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,12AM,Wednesday,December,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
California,10PM,Friday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
California,12AM,Monday,October,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dusk,Cloudy,1
California,9AM,Friday,August,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,6AM,Tuesday,January,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Rain,1
California,11PM,Wednesday,April,Interstate,Not an Intersection,Dark – Lighted,Clear,1
California,11AM,Friday,July,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,12PM,Saturday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
California,2PM,Wednesday,November,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
California,8PM,Friday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,6AM,Thursday,February,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,2AM,Sunday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Cloudy,1
California,12AM,Friday,December,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,8AM,Thursday,July,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,11PM,Tuesday,February,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,11PM,Sunday,September,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,5PM,Friday,August,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
California,6PM,Saturday,January,Principal Arterial – Other Freeways and Expressways,Four-Way Intersection,Dark – Lighted,Clear,1
California,9PM,Sunday,May,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
California,2AM,Monday,June,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
California,12AM,Thursday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,4AM,Monday,July,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,2
California,2PM,Saturday,March,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,2
California,2AM,Sunday,November,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,2AM,Friday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,5AM,Thursday,July,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dawn,Clear,1
California,7AM,Tuesday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
California,12AM,Sunday,May,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
California,2AM,Thursday,February,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
California,2AM,Friday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,2AM,Thursday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,4AM,Tuesday,October,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,1PM,Wednesday,September,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,3AM,Sunday,October,Interstate,Not an Intersection,Dark – Not Lighted,Rain,1
California,4AM,Sunday,September,Interstate,Not an Intersection,Dark – Not Lighted,Clear,1
California,7PM,Tuesday,August,Principal Arterial – Other,Not an Intersection,Dusk,Clear,1
California,2PM,Friday,May,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
California,2PM,Saturday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
California,6AM,Friday,July,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
California,11PM,Sunday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,7PM,Thursday,October,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
California,12AM,Friday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
California,10AM,Sunday,March,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
California,9PM,Saturday,April,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Cloudy,1
California,2AM,Tuesday,March,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
California,11AM,Wednesday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
California,12PM,Friday,September,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
California,1AM,Sunday,April,Principal Arterial – Other Freeways and Expressways,Four-Way Intersection,Dark – Lighted,Clear,1
California,6AM,Tuesday,January,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dawn,Clear,1
California,11PM,Saturday,April,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,2
California,11PM,Monday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
California,2PM,Wednesday,September,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
California,8AM,Thursday,November,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,"Fog, Smog, Smoke",1
California,3PM,Sunday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,3
California,10AM,Thursday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
California,1PM,Saturday,April,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
California,11AM,Saturday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,2
California,10AM,Monday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,2
California,2AM,Saturday,January,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
